INVOICE_ID,TAX_RATE,TAX_AMT,TIPO_LINEA,CODIGO_IMPUESTO
1920026,4,-103.88,AWT,"FOR RET IVA FLETES"
1920026,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1920029,4,-103.88,AWT,"FOR RET IVA FLETES"
1920029,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1920027,4,-103.88,AWT,"FOR RET IVA FLETES"
1920027,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1929395,4,-92.88,AWT,"FOR RET IVA FLETES"
1929277,4,-368,AWT,"FOR RET IVA FLETES"
1929390,4,-420,AWT,"FOR RET IVA FLETES"
1929422,4,-109.2,AWT,"FOR RET IVA FLETES"
1929307,4,-109.2,AWT,"FOR RET IVA FLETES"
1929430,4,-103.88,AWT,"FOR RET IVA FLETES"
1929110,4,-57.24,AWT,"FOR RET IVA FLETES"
1929110,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929139,4,-103.88,AWT,"FOR RET IVA FLETES"
1929139,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1929100,4,-57.24,AWT,"FOR RET IVA FLETES"
1929100,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929267,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929159,4,-27.2,AWT,"FOR RET IVA FLETES"
1929474,4,-1280,AWT,"FOR RET IVA FLETES"
1929399,4,-27.2,AWT,"FOR RET IVA FLETES"
1929266,4,-57.24,AWT,"FOR RET IVA FLETES"
1929266,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929483,4,-87.32,AWT,"FOR RET IVA FLETES"
1929483,1.250115,-27.29,AWT,"FOR RET ISR 1.25%"
1929344,4,-2214.1,AWT,"FOR RET IVA FLETES"
1929347,4,-57.24,AWT,"FOR RET IVA FLETES"
1929347,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929468,4,-109.2,AWT,"FOR RET IVA FLETES"
1920996,1.25004,-79.09,AWT,"FOR RET ISR 1.25%"
1920019,4,-92.88,AWT,"FOR RET IVA FLETES"
1921177,4,-92.88,AWT,"FOR RET IVA FLETES"
1920990,4,-260,AWT,"FOR RET IVA FLETES"
1921053,4,-260,AWT,"FOR RET IVA FLETES"
1920982,4,-92.88,AWT,"FOR RET IVA FLETES"
1921993,4,-129.6,AWT,"FOR RET IVA FLETES"
1921304,4,-161.44,AWT,"FOR RET IVA FLETES"
1921305,4,-161.44,AWT,"FOR RET IVA FLETES"
1921286,4,-151.2,AWT,"FOR RET IVA FLETES"
1921285,4,-253.08,AWT,"FOR RET IVA FLETES"
1921243,4,-129.6,AWT,"FOR RET IVA FLETES"
1921495,4,-57.24,AWT,"FOR RET IVA FLETES"
1921494,4,-129.2,AWT,"FOR RET IVA FLETES"
1921430,4,-129.2,AWT,"FOR RET IVA FLETES"
1921519,4,-92.88,AWT,"FOR RET IVA FLETES"
1921520,4,-92.88,AWT,"FOR RET IVA FLETES"
1921521,4,-92.88,AWT,"FOR RET IVA FLETES"
1921529,4,-760,AWT,"FOR RET IVA FLETES"
300000040887978,16,471.2,TAX,"AP IVA ACRED"
1924080,4,-41.04,AWT,"FOR RET IVA FLETES"
1923980,4,-57.24,AWT,"FOR RET IVA FLETES"
1923980,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1924044,4,-92.88,AWT,"FOR RET IVA FLETES"
1921050,4,-260,AWT,"FOR RET IVA FLETES"
1921051,4,-260,AWT,"FOR RET IVA FLETES"
1920991,4,-260,AWT,"FOR RET IVA FLETES"
1928040,16,366.21,TAX,"AP IVA ACRED"
1928040,16,468.96,TAX,"AP IVA ACRED"
1921098,4,-212,AWT,"FOR RET IVA FLETES"
1921153,4,-212,AWT,"FOR RET IVA FLETES"
1921034,4,-109.2,AWT,"FOR RET IVA FLETES"
1921137,1.250623,-10.03,AWT,"FOR RET ISR 1.25%"
1921185,4,-180,AWT,"FOR RET IVA FLETES"
1920976,4,-109.2,AWT,"FOR RET IVA FLETES"
1921042,4,-109.2,AWT,"FOR RET IVA FLETES"
1920977,4,-109.2,AWT,"FOR RET IVA FLETES"
1921138,4,-92.88,AWT,"FOR RET IVA FLETES"
1921198,4,-172,AWT,"FOR RET IVA FLETES"
1920020,4,-129.6,AWT,"FOR RET IVA FLETES"
1920010,4,-161.44,AWT,"FOR RET IVA FLETES"
1928998,1.25,-27.7,AWT,"FOR RET ISR 1.25%"
1929029,4,-88.64,AWT,"FOR RET IVA FLETES"
1929029,1.25,-27.7,AWT,"FOR RET ISR 1.25%"
1930027,4,-129.6,AWT,"FOR RET IVA FLETES"
1930029,4,-129.6,AWT,"FOR RET IVA FLETES"
1930022,4,-129.6,AWT,"FOR RET IVA FLETES"
1928979,4,-151.2,AWT,"FOR RET IVA FLETES"
1928977,4,-253.08,AWT,"FOR RET IVA FLETES"
1929012,4,-253.08,AWT,"FOR RET IVA FLETES"
1928976,4,-151.2,AWT,"FOR RET IVA FLETES"
1929011,4,-147.72,AWT,"FOR RET IVA FLETES"
1928975,4,-151.2,AWT,"FOR RET IVA FLETES"
1933065,16,436.8,TAX,"AP IVA ACRED"
1933066,16,436.8,TAX,"AP IVA ACRED"
1933067,16,371.52,TAX,"AP IVA ACRED"
1933068,16,672,TAX,"AP IVA ACRED"
1933069,16,672,TAX,"AP IVA ACRED"
1920011,4,-129.6,AWT,"FOR RET IVA FLETES"
1921057,4,-253.08,AWT,"FOR RET IVA FLETES"
1921057,1.25004,-79.09,AWT,"FOR RET ISR 1.25%"
1919970,4,-129.6,AWT,"FOR RET IVA FLETES"
1921012,4,-41.04,AWT,"FOR RET IVA FLETES"
1921022,4,-75.6,AWT,"FOR RET IVA FLETES"
1921075,4,-57.24,AWT,"FOR RET IVA FLETES"
1921076,4,-75.6,AWT,"FOR RET IVA FLETES"
1921077,4,-57.24,AWT,"FOR RET IVA FLETES"
1921078,4,-41.04,AWT,"FOR RET IVA FLETES"
1921079,4,-75.6,AWT,"FOR RET IVA FLETES"
1921000,4,-75.6,AWT,"FOR RET IVA FLETES"
1920023,16,63.68,TAX,"AP IVA ACRED"
1920024,16,518.4,TAX,"AP IVA ACRED"
1920025,16,2419.2,TAX,"AP IVA ACRED"
1920026,16,415.52,TAX,"AP IVA ACRED"
1926053,0,0,TAX,"AP EXENTO"
1926054,0,0,TAX,"AP EXENTO"
1926055,0,0,TAX,"AP EXENTO"
1926056,0,0,TAX,"AP EXENTO"
1926057,0,0,TAX,"AP EXENTO"
1926058,0,0,TAX,"AP EXENTO"
1929519,16,5571.32,TAX,"AP IVA ACRED"
1929520,16,2778.2,TAX,"AP IVA ACRED"
1929521,16,2881.31,TAX,"AP IVA ACRED"
1929522,16,2725.07,TAX,"AP IVA ACRED"
1934064,4,-75.6,AWT,"FOR RET IVA FLETES"
1934065,4,-75.6,AWT,"FOR RET IVA FLETES"
1933033,4,-29.36,AWT,"FOR RET IVA FLETES"
1933109,4,-29.36,AWT,"FOR RET IVA FLETES"
1933077,4,-517.8,AWT,"FOR RET IVA FLETES"
1934049,4,-1920,AWT,"FOR RET IVA FLETES"
1933969,4,-340,AWT,"FOR RET IVA FLETES"
1933065,4,-109.2,AWT,"FOR RET IVA FLETES"
1933065,1.250183,-34.13,AWT,"FOR RET ISR 1.25%"
1934146,4,-161.44,AWT,"FOR RET IVA FLETES"
1934147,4,-161.44,AWT,"FOR RET IVA FLETES"
1934148,4,-161.44,AWT,"FOR RET IVA FLETES"
1933066,4,-109.2,AWT,"FOR RET IVA FLETES"
1934067,4,-92.88,AWT,"FOR RET IVA FLETES"
1934068,4,-147.72,AWT,"FOR RET IVA FLETES"
1933991,4,-92.88,AWT,"FOR RET IVA FLETES"
1933062,4,-88,AWT,"FOR RET IVA FLETES"
1933063,4,-88,AWT,"FOR RET IVA FLETES"
1932986,4,-88,AWT,"FOR RET IVA FLETES"
1934088,4,-2480,AWT,"FOR RET IVA FLETES"
1934018,4,-1280,AWT,"FOR RET IVA FLETES"
1933045,4,-87.32,AWT,"FOR RET IVA FLETES"
1933045,1.250115,-27.29,AWT,"FOR RET ISR 1.25%"
1933046,4,-87.32,AWT,"FOR RET IVA FLETES"
1927190,4,-118.8,AWT,"FOR RET IVA FLETES"
1927047,4,-203.04,AWT,"FOR RET IVA FLETES"
1927181,4,-118.8,AWT,"FOR RET IVA FLETES"
1927075,4,-57.24,AWT,"FOR RET IVA FLETES"
1929005,4,-174.96,AWT,"FOR RET IVA FLETES"
1929005,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1929003,4,-174.96,AWT,"FOR RET IVA FLETES"
1929003,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1929048,4,-57.24,AWT,"FOR RET IVA FLETES"
1929049,4,-57.24,AWT,"FOR RET IVA FLETES"
1929059,4,-75.6,AWT,"FOR RET IVA FLETES"
1929043,4,-41.04,AWT,"FOR RET IVA FLETES"
1921144,4,-88,AWT,"FOR RET IVA FLETES"
1921162,4,-109.2,AWT,"FOR RET IVA FLETES"
1921108,4,-109.2,AWT,"FOR RET IVA FLETES"
1921037,4,-88,AWT,"FOR RET IVA FLETES"
1921147,4,-92.88,AWT,"FOR RET IVA FLETES"
1921147,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1921091,4,-253.08,AWT,"FOR RET IVA FLETES"
1921091,1.25004,-79.09,AWT,"FOR RET ISR 1.25%"
1920998,4,-92.88,AWT,"FOR RET IVA FLETES"
1920998,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1920999,4,-203.04,AWT,"FOR RET IVA FLETES"
1920999,1.25,-63.45,AWT,"FOR RET ISR 1.25%"
1929169,4,-57.24,AWT,"FOR RET IVA FLETES"
1929169,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929152,4,-103.88,AWT,"FOR RET IVA FLETES"
1929152,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1929341,4,-57.24,AWT,"FOR RET IVA FLETES"
1929341,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929177,4,-57.24,AWT,"FOR RET IVA FLETES"
1929177,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929112,4,-57.24,AWT,"FOR RET IVA FLETES"
1929112,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929168,4,-57.24,AWT,"FOR RET IVA FLETES"
1929168,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929468,1.250183,-34.13,AWT,"FOR RET ISR 1.25%"
1929198,4,-41.04,AWT,"FOR RET IVA FLETES"
1929106,4,-57.24,AWT,"FOR RET IVA FLETES"
1929106,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929107,4,-57.24,AWT,"FOR RET IVA FLETES"
1929107,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929176,4,-57.24,AWT,"FOR RET IVA FLETES"
1929176,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929145,4,-109.2,AWT,"FOR RET IVA FLETES"
1929147,4,-109.2,AWT,"FOR RET IVA FLETES"
1929141,4,-109.2,AWT,"FOR RET IVA FLETES"
1929150,4,-109.2,AWT,"FOR RET IVA FLETES"
1921350,4,-161.44,AWT,"FOR RET IVA FLETES"
1921365,4,-161.44,AWT,"FOR RET IVA FLETES"
1921298,4,-161.44,AWT,"FOR RET IVA FLETES"
1921239,4,-161.44,AWT,"FOR RET IVA FLETES"
1921322,4,-161.44,AWT,"FOR RET IVA FLETES"
1921333,4,-324,AWT,"FOR RET IVA FLETES"
300000040869141,16,784,TAX,"AP IVA ACRED"
1922173,4,-253.08,AWT,"FOR RET IVA FLETES"
1922062,4,-253.08,AWT,"FOR RET IVA FLETES"
1921384,4,-124,AWT,"FOR RET IVA FLETES"
1922049,4,-75.6,AWT,"FOR RET IVA FLETES"
1924110,4,-92.88,AWT,"FOR RET IVA FLETES"
1924112,4,-92.88,AWT,"FOR RET IVA FLETES"
1924114,4,-92.88,AWT,"FOR RET IVA FLETES"
1924115,4,-92.88,AWT,"FOR RET IVA FLETES"
1924097,4,-92.88,AWT,"FOR RET IVA FLETES"
1924098,4,-92.88,AWT,"FOR RET IVA FLETES"
1924101,4,-92.88,AWT,"FOR RET IVA FLETES"
1924102,4,-92.88,AWT,"FOR RET IVA FLETES"
1924023,4,-92.88,AWT,"FOR RET IVA FLETES"
1924031,4,-92.88,AWT,"FOR RET IVA FLETES"
1924032,4,-92.88,AWT,"FOR RET IVA FLETES"
1924035,4,-92.88,AWT,"FOR RET IVA FLETES"
1928041,16,387.48,TAX,"AP IVA ACRED"
1920012,4,-161.44,AWT,"FOR RET IVA FLETES"
1921004,4,-151.2,AWT,"FOR RET IVA FLETES"
1919995,4,-100,AWT,"FOR RET IVA FLETES"
1921013,4,-151.2,AWT,"FOR RET IVA FLETES"
1921026,4,-118.8,AWT,"FOR RET IVA FLETES"
1921072,4,-92.88,AWT,"FOR RET IVA FLETES"
1921072,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1921061,4,-92.88,AWT,"FOR RET IVA FLETES"
1921061,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1921002,4,-92.88,AWT,"FOR RET IVA FLETES"
1921002,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1921043,4,-324,AWT,"FOR RET IVA FLETES"
1929028,4,-52,AWT,"FOR RET IVA FLETES"
1930014,4,-129.6,AWT,"FOR RET IVA FLETES"
1930011,4,-129.6,AWT,"FOR RET IVA FLETES"
1928985,4,-260,AWT,"FOR RET IVA FLETES"
1928983,4,-129.6,AWT,"FOR RET IVA FLETES"
1928984,4,-129.6,AWT,"FOR RET IVA FLETES"
1929063,4,-57.24,AWT,"FOR RET IVA FLETES"
1929064,4,-41.04,AWT,"FOR RET IVA FLETES"
1929052,4,-75.6,AWT,"FOR RET IVA FLETES"
1928992,4,-880,AWT,"FOR RET IVA FLETES"
1928992,1.25,-275,AWT,"FOR RET ISR 1.25%"
1929989,4,-151.2,AWT,"FOR RET IVA FLETES"
1933070,16,672,TAX,"AP IVA ACRED"
1933071,16,672,TAX,"AP IVA ACRED"
1933072,16,228.96,TAX,"AP IVA ACRED"
1933073,16,415.52,TAX,"AP IVA ACRED"
1933074,16,436.8,TAX,"AP IVA ACRED"
1933075,16,164.16,TAX,"AP IVA ACRED"
1921003,4,-75.6,AWT,"FOR RET IVA FLETES"
1920007,4,-92.88,AWT,"FOR RET IVA FLETES"
1921179,4,-147.72,AWT,"FOR RET IVA FLETES"
1921110,4,-140,AWT,"FOR RET IVA FLETES"
1921166,4,-200,AWT,"FOR RET IVA FLETES"
1921111,4,-200,AWT,"FOR RET IVA FLETES"
1921170,4,-180,AWT,"FOR RET IVA FLETES"
1921114,4,-140,AWT,"FOR RET IVA FLETES"
1921171,4,-140,AWT,"FOR RET IVA FLETES"
1921172,4,-200,AWT,"FOR RET IVA FLETES"
300000040854297,0,0,TAX,"AP EXENTO"
1920027,16,415.52,TAX,"AP IVA ACRED"
1920028,16,415.52,TAX,"AP IVA ACRED"
1920029,16,415.52,TAX,"AP IVA ACRED"
1924987,16,480,TAX,"AP IVA ACRED"
1924103,4,-92.88,AWT,"FOR RET IVA FLETES"
1924104,4,-92.88,AWT,"FOR RET IVA FLETES"
1924064,4,-253.08,AWT,"FOR RET IVA FLETES"
1924064,1.25004,-79.09,AWT,"FOR RET ISR 1.25%"
1926059,0,0,TAX,"AP EXENTO"
1926060,0,0,TAX,"AP EXENTO"
1926061,0,0,TAX,"AP EXENTO"
1927059,4,-103.88,AWT,"FOR RET IVA FLETES"
1927059,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1926985,4,-324,AWT,"FOR RET IVA FLETES"
1927126,4,-324,AWT,"FOR RET IVA FLETES"
1927056,4,-147.72,AWT,"FOR RET IVA FLETES"
1927055,4,-127.44,AWT,"FOR RET IVA FLETES"
1927204,4,-203.04,AWT,"FOR RET IVA FLETES"
1929523,16,2696.95,TAX,"AP IVA ACRED"
1929524,16,2754.62,TAX,"AP IVA ACRED"
1929525,16,2453.47,TAX,"AP IVA ACRED"
1929526,16,2453.47,TAX,"AP IVA ACRED"
1929527,16,2453.47,TAX,"AP IVA ACRED"
1929528,16,2453.47,TAX,"AP IVA ACRED"
1934102,4,-92.88,AWT,"FOR RET IVA FLETES"
1934102,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1934103,4,-253.08,AWT,"FOR RET IVA FLETES"
1934103,1.25004,-79.09,AWT,"FOR RET ISR 1.25%"
1934104,4,-92.88,AWT,"FOR RET IVA FLETES"
1934104,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1934105,4,-129.6,AWT,"FOR RET IVA FLETES"
1934105,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1934015,4,-253.08,AWT,"FOR RET IVA FLETES"
1934015,1.25004,-79.09,AWT,"FOR RET ISR 1.25%"
1934106,4,-253.08,AWT,"FOR RET IVA FLETES"
1934106,1.25004,-79.09,AWT,"FOR RET ISR 1.25%"
1933046,1.250115,-27.29,AWT,"FOR RET ISR 1.25%"
1932975,4,-216,AWT,"FOR RET IVA FLETES"
1932975,1.25,-67.5,AWT,"FOR RET ISR 1.25%"
1933047,1.249796,-15.31,AWT,"FOR RET ISR 1.25%"
1932974,1.25,-80.2,AWT,"FOR RET ISR 1.25%"
1932973,4,-87.32,AWT,"FOR RET IVA FLETES"
1932973,1.250115,-27.29,AWT,"FOR RET ISR 1.25%"
300000040991306,16,1321.6,TAX,"AP IVA ACRED"
300000040991333,16,1408,TAX,"AP IVA ACRED"
1930018,4,-129.6,AWT,"FOR RET IVA FLETES"
1930036,4,-147.72,AWT,"FOR RET IVA FLETES"
1930036,1.249932,-46.16,AWT,"FOR RET ISR 1.25%"
1929995,4,-147.72,AWT,"FOR RET IVA FLETES"
1929995,1.249932,-46.16,AWT,"FOR RET ISR 1.25%"
1928972,4,-41.04,AWT,"FOR RET IVA FLETES"
1929026,4,-109.2,AWT,"FOR RET IVA FLETES"
1928987,4,-57.24,AWT,"FOR RET IVA FLETES"
300000040974088,16,27586.21,TAX,"AP IVA ACRED"
300000040974118,16,3632,TAX,"AP IVA ACRED"
300000040974231,16,983.68,TAX,"AP IVA ACRED"
1919985,4,-161.44,AWT,"FOR RET IVA FLETES"
1921018,4,-161.44,AWT,"FOR RET IVA FLETES"
1921073,4,-161.44,AWT,"FOR RET IVA FLETES"
1921178,4,-147.72,AWT,"FOR RET IVA FLETES"
1921121,4,-147.72,AWT,"FOR RET IVA FLETES"
1920092,0,0,TAX,"AP EXENTO"
1921240,4,-253.08,AWT,"FOR RET IVA FLETES"
1921281,4,-151.2,AWT,"FOR RET IVA FLETES"
1921355,4,-147.72,AWT,"FOR RET IVA FLETES"
1921295,4,-2895.4,AWT,"FOR RET IVA FLETES"
1921221,4,-1040,AWT,"FOR RET IVA FLETES"
1921340,4,-108,AWT,"FOR RET IVA FLETES"
1929236,4,-57.24,AWT,"FOR RET IVA FLETES"
1929236,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1929372,4,-151.2,AWT,"FOR RET IVA FLETES"
1929372,1.25,-47.25,AWT,"FOR RET ISR 1.25%"
1929350,4,-174.96,AWT,"FOR RET IVA FLETES"
1929350,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1929386,1.249954,-67.81,AWT,"FOR RET ISR 1.25%"
1929268,1.250208,-30.08,AWT,"FOR RET ISR 1.25%"
1929462,4,0,AWT,"FOR RET IVA FLETES"
1929462,1.250175,0,AWT,"FOR RET ISR 1.25%"
1929293,4,-100,AWT,"FOR RET IVA FLETES"
1929297,4,-120,AWT,"FOR RET IVA FLETES"
1929143,4,-109.2,AWT,"FOR RET IVA FLETES"
1929208,4,-109.2,AWT,"FOR RET IVA FLETES"
1929481,4,-103.88,AWT,"FOR RET IVA FLETES"
1929481,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1929482,4,-103.88,AWT,"FOR RET IVA FLETES"
1929482,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1929465,4,-103.88,AWT,"FOR RET IVA FLETES"
1929465,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1929463,4,-174.96,AWT,"FOR RET IVA FLETES"
1929463,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1929135,4,-41.04,AWT,"FOR RET IVA FLETES"
1929229,4,-41.04,AWT,"FOR RET IVA FLETES"
1922111,4,-66.96,AWT,"FOR RET IVA FLETES"
1922112,4,-66.96,AWT,"FOR RET IVA FLETES"
1922122,4,-66.96,AWT,"FOR RET IVA FLETES"
1922123,4,-75.6,AWT,"FOR RET IVA FLETES"
1922037,4,-75.6,AWT,"FOR RET IVA FLETES"
1924036,4,-92.88,AWT,"FOR RET IVA FLETES"
1924037,4,-92.88,AWT,"FOR RET IVA FLETES"
1924038,4,-92.88,AWT,"FOR RET IVA FLETES"
1924039,4,-92.88,AWT,"FOR RET IVA FLETES"
1924000,4,-147.72,AWT,"FOR RET IVA FLETES"
1927140,4,-218.4,AWT,"FOR RET IVA FLETES"
1927195,4,-118.8,AWT,"FOR RET IVA FLETES"
1927171,4,-118.8,AWT,"FOR RET IVA FLETES"
1927030,4,-118.8,AWT,"FOR RET IVA FLETES"
300000040933927,4,96.69,AWT,"FOR RET IVA FLETES"
1930013,4,-129.6,AWT,"FOR RET IVA FLETES"
1928041,16,10866.98,TAX,"AP IVA ACRED"
1928041,16,5822.2,TAX,"AP IVA ACRED"
1928041,16,2329.88,TAX,"AP IVA ACRED"
1928041,16,1164.94,TAX,"AP IVA ACRED"
1928041,16,777.45,TAX,"AP IVA ACRED"
1928041,16,387.48,TAX,"AP IVA ACRED"
1928041,16,385,TAX,"AP IVA ACRED"
1928041,16,1552.42,TAX,"AP IVA ACRED"
1928041,16,777.45,TAX,"AP IVA ACRED"
1928041,16,387.48,TAX,"AP IVA ACRED"
1855063,16,518.4,TAX,"AP IVA ACRED"
1855064,16,518.4,TAX,"AP IVA ACRED"
1855065,16,518.4,TAX,"AP IVA ACRED"
1855066,16,518.4,TAX,"AP IVA ACRED"
1855067,16,518.4,TAX,"AP IVA ACRED"
1855068,16,518.4,TAX,"AP IVA ACRED"
1855069,16,518.4,TAX,"AP IVA ACRED"
1855018,4,-174.96,AWT,"FOR RET IVA FLETES"
1855018,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1855069,4,-129.6,AWT,"FOR RET IVA FLETES"
1855069,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1855066,4,-129.6,AWT,"FOR RET IVA FLETES"
1855066,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1855060,4,-92.88,AWT,"FOR RET IVA FLETES"
1854981,4,-245.08,AWT,"FOR RET IVA FLETES"
1855016,4,-29.36,AWT,"FOR RET IVA FLETES"
1855086,4,-66.96,AWT,"FOR RET IVA FLETES"
1855078,4,-245.08,AWT,"FOR RET IVA FLETES"
1855078,1.250041,-76.59,AWT,"FOR RET ISR 1.25%"
1861993,0,0,TAX,"AP EXENTO"
1861994,0,0,TAX,"AP EXENTO"
1861995,0,0,TAX,"AP EXENTO"
1861996,0,0,TAX,"AP EXENTO"
1861997,0,0,TAX,"AP EXENTO"
1861998,0,0,TAX,"AP EXENTO"
1863976,16,478.08,TAX,"AP IVA ACRED"
1863977,16,240,TAX,"AP IVA ACRED"
1863978,16,232,TAX,"AP IVA ACRED"
300000039439163,16,688,TAX,"AP IVA ACRED"
1863991,16,1040,TAX,"AP IVA ACRED"
1863979,16,0,TAX,"AP IVA ACRED"
1863979,16,0,TAX,"AP IVA ACRED"
1863979,16,0,TAX,"AP IVA ACRED"
1863979,16,0,TAX,"AP IVA ACRED"
1863980,16,1569.8,TAX,"AP IVA ACRED"
1867010,16,1168.41,TAX,"AP IVA ACRED"
1867011,16,980.32,TAX,"AP IVA ACRED"
1867012,16,601.6,TAX,"AP IVA ACRED"
1856966,16,6912,TAX,"AP IVA ACRED"
1856967,16,1168.48,TAX,"AP IVA ACRED"
1856968,16,1963.08,TAX,"AP IVA ACRED"
1856968,16,1963.08,TAX,"AP IVA ACRED"
1856969,16,1843.52,TAX,"AP IVA ACRED"
1850995,16,39393.51,TAX,"AP IVA ACRED"
1853154,16,228.96,TAX,"AP IVA ACRED"
1853155,16,228.96,TAX,"AP IVA ACRED"
1853156,16,228.96,TAX,"AP IVA ACRED"
1853157,16,228.96,TAX,"AP IVA ACRED"
1853158,16,371.52,TAX,"AP IVA ACRED"
1853159,16,980.32,TAX,"AP IVA ACRED"
1854968,16,812.16,TAX,"AP IVA ACRED"
1854969,16,382.08,TAX,"AP IVA ACRED"
1854970,16,509.44,TAX,"AP IVA ACRED"
1854971,16,1528.32,TAX,"AP IVA ACRED"
1854972,16,83.2,TAX,"AP IVA ACRED"
1854973,16,291.2,TAX,"AP IVA ACRED"
1855029,16,191.04,TAX,"AP IVA ACRED"
1855030,16,318.4,TAX,"AP IVA ACRED"
1855031,16,127.36,TAX,"AP IVA ACRED"
1855032,16,127.36,TAX,"AP IVA ACRED"
1855033,16,254.72,TAX,"AP IVA ACRED"
1855034,16,590.88,TAX,"AP IVA ACRED"
1855035,16,590.88,TAX,"AP IVA ACRED"
1840997,16,191.04,TAX,"AP IVA ACRED"
1840998,16,768,TAX,"AP IVA ACRED"
1840999,16,705.6,TAX,"AP IVA ACRED"
1841000,16,254.72,TAX,"AP IVA ACRED"
1841001,16,191.04,TAX,"AP IVA ACRED"
1841002,16,1146.24,TAX,"AP IVA ACRED"
1841003,16,191.04,TAX,"AP IVA ACRED"
1841076,16,720,TAX,"AP IVA ACRED"
1841077,16,640,TAX,"AP IVA ACRED"
1841078,16,228.96,TAX,"AP IVA ACRED"
1841079,16,349.28,TAX,"AP IVA ACRED"
1841080,16,352.8,TAX,"AP IVA ACRED"
1841081,16,318.4,TAX,"AP IVA ACRED"
1841166,16,1056.96,TAX,"AP IVA ACRED"
1841167,16,371.52,TAX,"AP IVA ACRED"
1841168,16,7680,TAX,"AP IVA ACRED"
1841169,16,803.52,TAX,"AP IVA ACRED"
1855070,16,650.4,TAX,"AP IVA ACRED"
1855071,16,518.4,TAX,"AP IVA ACRED"
1855072,16,518.4,TAX,"AP IVA ACRED"
1855073,16,604.8,TAX,"AP IVA ACRED"
1855074,16,604.8,TAX,"AP IVA ACRED"
1855075,16,604.8,TAX,"AP IVA ACRED"
1855072,4,-129.6,AWT,"FOR RET IVA FLETES"
1855072,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1855080,4,-408,AWT,"FOR RET IVA FLETES"
1855111,4,-92.88,AWT,"FOR RET IVA FLETES"
1855000,4,-1200,AWT,"FOR RET IVA FLETES"
1855107,4,-57.24,AWT,"FOR RET IVA FLETES"
300000039242801,16,6830.46,TAX,"AP IVA ACRED"
300000039242940,16,2493.58,TAX,"AP IVA ACRED"
1856196,4,-245.08,AWT,"FOR RET IVA FLETES"
1856982,4,-129.6,AWT,"FOR RET IVA FLETES"
1861999,0,0,TAX,"AP EXENTO"
1862000,0,0,TAX,"AP EXENTO"
1862001,0,0,TAX,"AP EXENTO"
1862002,0,0,TAX,"AP EXENTO"
1862003,0,0,TAX,"AP EXENTO"
1862004,0,0,TAX,"AP EXENTO"
1863992,16,1555.2,TAX,"AP IVA ACRED"
1863993,16,2940.96,TAX,"AP IVA ACRED"
1863994,16,11200,TAX,"AP IVA ACRED"
1863995,16,11200,TAX,"AP IVA ACRED"
1863996,16,415.52,TAX,"AP IVA ACRED"
1863997,16,415.52,TAX,"AP IVA ACRED"
1863981,16,3813.19,TAX,"AP IVA ACRED"
1863982,16,2733.87,TAX,"AP IVA ACRED"
1863983,16,576,TAX,"AP IVA ACRED"
1863984,16,300.8,TAX,"AP IVA ACRED"
1863984,16,300.8,TAX,"AP IVA ACRED"
